1 10 0.694010853767395 0.7146030068397522 0.9096001982688904 0.09738057106733322 0.22656399011611938
1 20 0.6939111948013306 0.7296637892723083 0.6587327122688293 0.11497559398412704 0.12283479422330856
1 30 0.6930317878723145 0.6877743601799011 0.6007761359214783 0.9747126698493958 0.025743776932358742
1 40 0.6950165033340454 0.6370618343353271 0.47297435998916626 0.9632936716079712 0.08718685805797577
1 50 0.7011973857879639 0.5774072408676147 0.3901618719100952 0.9364238381385803 0.07748794555664062
1 60 0.7203318476676941 0.49433228373527527 0.5219003558158875 0.9527959227561951 0.1221374049782753
1 70 0.7448621392250061 0.43168216943740845 0.535087525844574 0.9418736100196838 0.10685019195079803
1 80 0.8510476350784302 0.2974676191806793 0.542778491973877 0.8545569777488708 0.14164648950099945
1 90 0.8568359613418579 0.2915920615196228 0.4037388861179352 0.8547932505607605 0.16464518010616302
1 100 0.9188317656517029 0.2455483376979828 0.5181476473808289 0.820617139339447 0.13248658180236816
2 110 1.0120126008987427 0.2005307376384735 0.3839566111564636 0.889385461807251 0.15793651342391968
2 120 1.0122411251068115 0.19287581741809845 0.4039232134819031 0.8681073188781738 0.19851750135421753
2 130 1.177005410194397 0.1372644305229187 0.5971452593803406 0.6669042706489563 0.19512026011943817
2 140 1.4361381530761719 0.08565319329500198 0.29587724804878235 0.8645258545875549 0.21746812760829926
2 150 1.4234778881072998 0.09052398800849915 0.4932456612586975 0.7760898470878601 0.15903092920780182
2 160 1.4062285423278809 0.08735855668783188 0.5410786271095276 0.8489035964012146 0.13775958120822906
2 170 1.4925204515457153 0.09041358530521393 0.4049980342388153 0.8065779209136963 0.1501348316669464
2 180 1.5260957479476929 0.07015886157751083 0.3675118088722229 0.8237439393997192 0.19851577281951904
2 190 1.72825288772583 0.05292990431189537 0.4387926757335663 0.8013871312141418 0.17654003202915192
2 200 1.876488208770752 0.04029230773448944 0.42768582701683044 0.7726010680198669 0.18276038765907288
2 210 2.2392096519470215 0.02290279045701027 0.5496399998664856 0.8847087621688843 0.15293706953525543
3 220 2.018129825592041 0.07210924476385117 0.34149256348609924 0.9161475896835327 0.20433899760246277
3 230 2.2983150482177734 0.02638586238026619 0.48025593161582947 0.8965517282485962 0.16554810106754303
3 240 1.924675703048706 0.04184805974364281 0.30425453186035156 0.8676087856292725 0.2191021740436554
3 250 2.3450329303741455 0.03964187204837799 0.26580899953842163 0.881647527217865 0.2094895988702774
3 260 1.8978875875473022 0.040706466883420944 0.3435314893722534 0.8155381679534912 0.186872199177742
3 270 1.6704483032226562 0.06641484797000885 0.3507632613182068 0.869438648223877 0.18509338796138763
3 280 1.87814462184906 0.049666766077280045 0.26606297492980957 0.7506372332572937 0.22421012818813324
3 290 1.6288267374038696 0.0635358989238739 0.3976987302303314 0.9242212772369385 0.17282448709011078
3 300 1.7591743469238281 0.055604275315999985 0.2843913435935974 0.8372690081596375 0.1940973401069641
3 310 1.5966665744781494 0.06503479927778244 0.27939900755882263 0.8675000071525574 0.22544178366661072
